Mass,Forest,treatment,intensity
635.3439,HW,PreFenton,0
637.2115,HW,PreFenton,0
637.2502,HW,PreFenton,0
637.2866,HW,PreFenton,0
637.3231,HW,PreFenton,0
637.3596,HW,PreFenton,0
639.266,HW,PreFenton,0
639.3024,HW,PreFenton,0
639.339,HW,PreFenton,0
641.2606,HW,PreFenton,0
641.2663,HW,PreFenton,0
641.2814,HW,PreFenton,0
641.2819,HW,PreFenton,0
641.318,HW,PreFenton,0
641.3544,HW,PreFenton,0
643.2763,HW,PreFenton,0
643.2818,HW,PreFenton,0
643.2971,HW,PreFenton,0
643.3126,HW,PreFenton,0
644.2076,HW,PreFenton,0
645.2554,HW,PreFenton,0
645.2612,HW,PreFenton,0
645.2919,HW,PreFenton,0
645.3129,HW,PreFenton,0
645.328,HW,PreFenton,0
647.2348,HW,PreFenton,0
647.2405,HW,PreFenton,0
647.2711,HW,PreFenton,0
647.3075,HW,PreFenton,0
647.3285,HW,PreFenton,0
647.3441,HW,PreFenton,0
649.2505,HW,PreFenton,0
649.2868,HW,PreFenton,0
649.3231,HW,PreFenton,0
649.3595,HW,PreFenton,0
651.2275,HW,PreFenton,0
651.2661,HW,PreFenton,0
651.3025,HW,PreFenton,0
651.339,HW,PreFenton,0
652.1964,HW,PreFenton,0
653.2816,HW,PreFenton,0
653.3183,HW,PreFenton,0
657.2555,HW,PreFenton,0
657.2612,HW,PreFenton,0
657.2918,HW,PreFenton,0
657.3129,HW,PreFenton,0
659.2769,HW,PreFenton,0
659.3075,HW,PreFenton,0
659.3285,HW,PreFenton,0
660.1938,HW,PreFenton,0
661.2561,HW,PreFenton,0
661.323,HW,PreFenton,0
661.3441,HW,PreFenton,0
663.2353,HW,PreFenton,0
663.2661,HW,PreFenton,0
663.3026,HW,PreFenton,0
663.3388,HW,PreFenton,0
663.3599,HW,PreFenton,0
665.3545,HW,PreFenton,0
667.2973,HW,PreFenton,0
668.1731,HW,PreFenton,0
668.2521,HW,PreFenton,0
669.3129,HW,PreFenton,0
670.1888,HW,PreFenton,0
670.2565,HW,PreFenton,0
671.1621,HW,PreFenton,0
671.2405,HW,PreFenton,0
671.2769,HW,PreFenton,0
671.3076,HW,PreFenton,0
671.8469,HW,PreFenton,0
673.2562,HW,PreFenton,0
673.2867,HW,PreFenton,0
675.2717,HW,PreFenton,0
675.3025,HW,PreFenton,0
676.7974,HW,PreFenton,0
676.8036,HW,PreFenton,0
676.8486,HW,PreFenton,0
677.2455,HW,PreFenton,0
677.2509,HW,PreFenton,0
679.3337,HW,PreFenton,0
681.192,HW,PreFenton,0
681.3495,HW,PreFenton,0
687.2296,HW,PreFenton,0
687.272,HW,PreFenton,0
687.3025,HW,PreFenton,0
689.251,HW,PreFenton,0
691.2975,HW,PreFenton,0
693.1735,HW,PreFenton,0
693.3132,HW,PreFenton,0
694.279,HW,PreFenton,0
695.2073,HW,PreFenton,0
695.2078,HW,PreFenton,0
695.2634,HW,PreFenton,0
703.1212,HW,PreFenton,0
703.2667,HW,PreFenton,0
709.2235,HW,PreFenton,0
710.2627,HW,PreFenton,0
711.2026,HW,PreFenton,0
715.1937,HW,PreFenton,0
717.1369,HW,PreFenton,0
717.2461,HW,PreFenton,0
719.2615,HW,PreFenton,0
719.2621,HW,PreFenton,0
721.1316,HW,PreFenton,0
721.2411,HW,PreFenton,0
723.239,HW,PreFenton,0
725.2185,HW,PreFenton,0
729.246,HW,PreFenton,0
731.1525,HW,PreFenton,0
731.2251,HW,PreFenton,0
731.2255,HW,PreFenton,0
733.2775,HW,PreFenton,0
735.1477,HW,PreFenton,0
735.2565,HW,PreFenton,0
745.1684,HW,PreFenton,0
745.2773,HW,PreFenton,0
745.2778,HW,PreFenton,0
747.2567,HW,PreFenton,0
747.2929,HW,PreFenton,0
747.2934,HW,PreFenton,0
749.163,HW,PreFenton,0
749.1635,HW,PreFenton,0
749.2358,HW,PreFenton,0
757.2044,HW,PreFenton,0
758.2049,HW,PreFenton,0
759.2569,HW,PreFenton,0
761.2723,HW,PreFenton,0
763.1787,HW,PreFenton,0
763.2515,HW,PreFenton,0
763.2881,HW,PreFenton,0
775.2885,HW,PreFenton,0
777.2313,HW,PreFenton,0
779.2467,HW,PreFenton,0
781.2258,HW,PreFenton,0
787.2152,HW,PreFenton,0
791.2469,HW,PreFenton,0
795.2418,HW,PreFenton,0
809.2575,HW,PreFenton,0
811.3108,HW,PreFenton,0
819.2052,HW,PreFenton,0
819.2423,HW,PreFenton,0
819.2784,HW,PreFenton,0
827.2681,HW,PreFenton,0
841.2474,HW,PreFenton,0
853.2115,HW,PreFenton,0
861.2889,HW,PreFenton,0
867.2629,HW,PreFenton,0
867.2634,HW,PreFenton,0
909.2742,HW,PreFenton,0
909.3106,HW,PreFenton,0
910.6131,HW,PreFenton,0
921.2007,HW,PreFenton,0
923.3259,HW,PreFenton,0
965.3358,HW,PreFenton,0
966.3398,HW,PreFenton,0
971.3125,HW,PreFenton,0
303.0722,HW,PreFenton,0
328.115,HW,PreFenton,0
319.1398,HW,PreFenton,0
358.078,HW,PreFenton,0
331.0307,HW,PreFenton,0
597.0732,HW,PreFenton,0
631.2456,HW,PreFenton,0
737.1994,HW,PreFenton,0
747.1834,HW,PreFenton,0
733.241,HW,PreFenton,0
601.2349,HW,PreFenton,0
365.0362,HW,PreFenton,0
311.062,HW,PreFenton,0
658.1836,HW,PreFenton,0
331.1147,HW,PreFenton,0
593.1393,HW,PreFenton,0
355.1148,HW,PreFenton,0
659.1313,HW,PreFenton,0
344.11,HW,PreFenton,0
705.246,HW,PreFenton,0
609.1343,HW,PreFenton,0
567.1676,HW,PreFenton,0
642.2364,HW,PreFenton,0
456.1358,HW,PreFenton,0
599.1619,HW,PreFenton,0
330.1307,HW,PreFenton,0
587.2193,HW,PreFenton,0
644.2042,HW,PreFenton,0
605.1877,HW,PreFenton,0
438.1616,HW,PreFenton,0
547.1668,HW,PreFenton,0
416.0835,HW,PreFenton,0
547.094,HW,PreFenton,0
547.2032,HW,PreFenton,0
356.0987,HW,PreFenton,0
571.0941,HW,PreFenton,0
444.1735,HW,PreFenton,0
541.0473,HW,PreFenton,0
514.2153,HW,PreFenton,0
311.0984,HW,PreFenton,0
371.146,HW,PreFenton,0
789.2308,HW,PreFenton,0
584.1832,HW,PreFenton,0
422.0941,HW,PreFenton,0
373.089,HW,PreFenton,0
545.2087,HW,PreFenton,0
341.015,HW,PreFenton,0
339.1602,HW,PreFenton,0
567.0628,HW,PreFenton,0
411.348,HW,PreFenton,0
777.2308,HW,PreFenton,0
613.1775,HW,PreFenton,0
625.1986,HW,PreFenton,0
386.0729,HW,PreFenton,0
347.1096,HW,PreFenton,0
456.1735,HW,PreFenton,0
839.2315,HW,PreFenton,0
416.1198,HW,PreFenton,0
392.1675,HW,PreFenton,0
547.1305,HW,PreFenton,0
470.1892,HW,PreFenton,0
595.1879,HW,PreFenton,0
462.1366,HW,PreFenton,0
500.162,HW,PreFenton,0
507.1944,HW,PreFenton,0
569.0995,HW,PreFenton,0
563.1619,HW,PreFenton,0
414.0678,HW,PreFenton,0
623.1983,HW,PreFenton,0
583.2761,HW,PreFenton,0
573.1825,HW,PreFenton,0
509.1623,HW,PreFenton,0
421.11,HW,PreFenton,0
805.226,HW,PreFenton,0
464.141,HW,PreFenton,0
348.0936,HW,PreFenton,0
519.2083,HW,PreFenton,0
581.1149,HW,PreFenton,0
390.1154,HW,PreFenton,0
378.1518,HW,PreFenton,0
533.224,HW,PreFenton,0
729.2098,HW,PreFenton,0
610.2103,HW,PreFenton,0
462.173,HW,PreFenton,0
559.1305,HW,PreFenton,0
595.1187,HW,PreFenton,0
545.0783,HW,PreFenton,0
553.047,HW,PreFenton,0
489.0523,HW,PreFenton,0
500.1997,HW,PreFenton,0
357.1304,HW,PreFenton,0
609.1825,HW,PreFenton,0
487.0364,HW,PreFenton,0
505.1788,HW,PreFenton,0
369.094,HW,PreFenton,0
597.1786,HW,PreFenton,0
573.1098,HW,PreFenton,0
629.1208,HW,PreFenton,0
363.141,HW,PreFenton,0
507.2083,HW,PreFenton,0
821.2208,HW,PreFenton,0
573.1461,HW,PreFenton,0
508.1307,HW,PreFenton,0
433.1101,HW,PreFenton,0
543.0628,HW,PreFenton,0
563.1287,HW,PreFenton,0
791.2099,HW,PreFenton,0
377.1567,HW,PreFenton,0
641.2299,HW,PreFenton,0
549.1672,HW,PreFenton,0
547.1879,HW,PreFenton,0
533.1149,HW,PreFenton,0
411.2422,HW,PreFenton,0
493.0869,HW,PreFenton,0
623.2345,HW,PreFenton,0
391.0994,HW,PreFenton,0
462.1253,HW,PreFenton,0
335.1347,HW,PreFenton,0
609.2553,HW,PreFenton,0
434.1417,HW,PreFenton,0
569.0784,HW,PreFenton,0
779.2098,HW,PreFenton,0
655.2093,HW,PreFenton,0
474.2204,HW,PreFenton,0
649.2197,HW,PreFenton,0
585.2554,HW,PreFenton,0
389.0395,HW,PreFenton,0
478.1203,HW,PreFenton,0
516.1946,HW,PreFenton,0
412.1249,HW,PreFenton,0
506.1628,HW,PreFenton,0
397.0048,HW,PreFenton,0
535.0975,HW,PreFenton,0
569.1835,HW,PreFenton,0
524.1257,HW,PreFenton,0
343.1147,HW,PreFenton,0
545.224,HW,PreFenton,0
533.1876,HW,PreFenton,0
633.2248,HW,PreFenton,0
504.1836,HW,PreFenton,0
511.0366,HW,PreFenton,0
382.1256,HW,PreFenton,0
319.1035,HW,PreFenton,0
385.1253,HW,PreFenton,0
572.1469,HW,PreFenton,0
581.1514,HW,PreFenton,0
765.2309,HW,PreFenton,0
723.2202,HW,PreFenton,0
555.0628,HW,PreFenton,0
430.1025,HW,PreFenton,0
434.1304,HW,PreFenton,0
565.1081,HW,PreFenton,0
685.2198,HW,PreFenton,0
336.0936,HW,PreFenton,0
474.184,HW,PreFenton,0
669.1884,HW,PreFenton,0
487.0941,HW,PreFenton,0
541.2138,HW,PreFenton,0
475.1681,HW,PreFenton,0
613.2139,HW,PreFenton,0
559.094,HW,PreFenton,0
307.067,HW,PreFenton,0
625.214,HW,PreFenton,0
446.0973,HW,PreFenton,0
499.0366,HW,PreFenton,0
388.0886,HW,PreFenton,0
521.1876,HW,PreFenton,0
553.1047,HW,PreFenton,0
460.1573,HW,PreFenton,0
532.2258,HW,PreFenton,0
395.1308,HW,PreFenton,0
420.1623,HW,PreFenton,0
449.0971,HW,PreFenton,0
426.1015,HW,PreFenton,0
395.0468,HW,PreFenton,0
465.1362,HW,PreFenton,0
583.1153,HW,PreFenton,0
493.0835,HW,PreFenton,0
554.1363,HW,PreFenton,0
519.0993,HW,PreFenton,0
557.0784,HW,PreFenton,0
419.1783,HW,PreFenton,0
557.1148,HW,PreFenton,0
457.026,HW,PreFenton,0
689.1418,HW,PreFenton,0
380.0835,HW,PreFenton,0
643.2455,HW,PreFenton,0
538.1778,HW,PreFenton,0
563.1466,HW,PreFenton,0
402.1042,HW,PreFenton,0
370.0991,HW,PreFenton,0
659.2405,HW,PreFenton,0
595.276,HW,PreFenton,0
398.1205,HW,PreFenton,0
515.089,HW,PreFenton,0
551.1288,HW,PreFenton,0
317.1242,HW,PreFenton,0
465.1726,HW,PreFenton,0
454.1566,HW,PreFenton,0
585.1825,HW,PreFenton,0
599.1982,HW,PreFenton,0
427.0729,HW,PreFenton,0
523.2032,HW,PreFenton,0
573.2189,HW,PreFenton,0
600.1781,HW,PreFenton,0
461.0971,HW,PreFenton,0
579.1237,HW,PreFenton,0
427.0154,HW,PreFenton,0
447.1733,HW,PreFenton,0
481.1675,HW,PreFenton,0
583.1305,HW,PreFenton,0
356.1099,HW,PreFenton,0
567.1931,HW,PreFenton,0
586.1625,HW,PreFenton,0
535.1339,HW,PreFenton,0
393.1152,HW,PreFenton,0
609.1672,HW,PreFenton,0
687.2355,HW,PreFenton,0
389.1566,HW,PreFenton,0
675.2354,HW,PreFenton,0
545.1876,HW,PreFenton,0
400.0885,HW,PreFenton,0
611.2711,HW,PreFenton,0
502.2153,HW,PreFenton,0
587.2346,HW,PreFenton,0
309.0827,HW,PreFenton,0
583.0941,HW,PreFenton,0
807.2415,HW,PreFenton,0
639.1416,HW,PreFenton,0
569.2087,HW,PreFenton,0
691.2303,HW,PreFenton,0
446.1416,HW,PreFenton,0
367.216,HW,PreFenton,0
761.1993,HW,PreFenton,0
598.1625,HW,PreFenton,0
559.1668,HW,PreFenton,0
362.1933,HW,PreFenton,0
557.0995,HW,PreFenton,0
449.2028,HW,PreFenton,0
421.2079,HW,PreFenton,0
559.2033,HW,PreFenton,0
619.2091,HW,PreFenton,0
793.2259,HW,PreFenton,0
601.2138,HW,PreFenton,0
571.1305,HW,PreFenton,0
487.2046,HW,PreFenton,0
479.1518,HW,PreFenton,0
611.1983,HW,PreFenton,0
535.1304,HW,PreFenton,0
545.1149,HW,PreFenton,0
404.1199,HW,PreFenton,0
537.1098,HW,PreFenton,0
370.078,HW,PreFenton,0
449.0606,HW,PreFenton,0
433.1465,HW,PreFenton,0
367.161,HW,PreFenton,0
503.1994,HW,PreFenton,0
717.1732,HW,PreFenton,0
451.182,HW,PreFenton,0
533.1512,HW,PreFenton,0
640.2207,HW,PreFenton,0
542.1363,HW,PreFenton,0
446.178,HW,PreFenton,0
545.0996,HW,PreFenton,0
360.0937,HW,PreFenton,0
366.1406,HW,PreFenton,0
317.0514,HW,PreFenton,0
371.1097,HW,PreFenton,0
557.2604,HW,PreFenton,0
533.1182,HW,PreFenton,0
543.1355,HW,PreFenton,0
551.1254,HW,PreFenton,0
597.1826,HW,PreFenton,0
761.2358,HW,PreFenton,0
519.1355,HW,PreFenton,0
545.1513,HW,PreFenton,0
521.1512,HW,PreFenton,0
611.2346,HW,PreFenton,0
417.0311,HW,PreFenton,0
374.1093,HW,PreFenton,0
443.3014,HW,PreFenton,0
481.1926,HW,PreFenton,0
387.0205,HW,PreFenton,0
372.0936,HW,PreFenton,0
701.2148,HW,PreFenton,0
449.1414,HW,PreFenton,0
484.1308,HW,PreFenton,0
376.1362,HW,PreFenton,0
635.2041,HW,PreFenton,0
538.1414,HW,PreFenton,0
352.0885,HW,PreFenton,0
557.2087,HW,PreFenton,0
469.0261,HW,PreFenton,0
476.1522,HW,PreFenton,0
436.1096,HW,PreFenton,0
595.1517,HW,PreFenton,0
572.1832,HW,PreFenton,0
556.1883,HW,PreFenton,0
475.2046,HW,PreFenton,0
463.0763,HW,PreFenton,0
531.1356,HW,PreFenton,0
451.073,HW,PreFenton,0
703.2303,HW,PreFenton,0
503.0679,HW,PreFenton,0
537.1825,HW,PreFenton,0
466.1202,HW,PreFenton,0
617.2299,HW,PreFenton,0
567.1203,HW,PreFenton,0
321.0463,HW,PreFenton,0
571.1669,HW,PreFenton,0
599.2346,HW,PreFenton,0
451.157,HW,PreFenton,0
362.1569,HW,PreFenton,0
378.1406,HW,PreFenton,0
517.1199,HW,PreFenton,0
577.1622,HW,PreFenton,0
531.2083,HW,PreFenton,0
583.1669,HW,PreFenton,0
517.0836,HW,PreFenton,0
589.1258,HW,PreFenton,0
359.0256,HW,PreFenton,0
507.0992,HW,PreFenton,0
503.2134,HW,PreFenton,0
515.1981,HW,PreFenton,0
387.1046,HW,PreFenton,0
531.0991,HW,PreFenton,0
529.229,HW,PreFenton,0
350.1093,HW,PreFenton,0
749.1995,HW,PreFenton,0
376.1249,HW,PreFenton,0
709.2045,HW,PreFenton,0
423.1257,HW,PreFenton,0
747.2201,HW,PreFenton,0
450.1253,HW,PreFenton,0
404.1311,HW,PreFenton,0
823.2363,HW,PreFenton,0
491.1043,HW,PreFenton,0
685.1834,HW,PreFenton,0
717.2096,HW,PreFenton,0
401.0937,HW,PreFenton,0
494.1515,HW,PreFenton,0
390.1042,HW,PreFenton,0
466.1566,HW,PreFenton,0
419.0467,HW,PreFenton,0
396.1512,HW,PreFenton,0
401.1202,HW,PreFenton,0
402.1154,HW,PreFenton,0
406.1355,HW,PreFenton,0
374.1933,HW,PreFenton,0
436.146,HW,PreFenton,0
473.2253,HW,PreFenton,0
349.1504,HW,PreFenton,0
505.1927,HW,PreFenton,0
392.0835,HW,PreFenton,0
403.147,HW,PreFenton,0
549.1132,HW,PreFenton,0
565.1411,HW,PreFenton,0
497.0784,HW,PreFenton,0
372.1049,HW,PreFenton,0
410.094,HW,PreFenton,0
495.2083,HW,PreFenton,0
539.1981,HW,PreFenton,0
387.1144,HW,PreFenton,0
531.1719,HW,PreFenton,0
597.2553,HW,PreFenton,0
751.2152,HW,PreFenton,0
521.1149,HW,PreFenton,0
391.1358,HW,PreFenton,0
553.1775,HW,PreFenton,0
585.219,HW,PreFenton,0
501.0522,HW,PreFenton,0
641.1934,HW,PreFenton,0
605.1934,HW,PreFenton,0
463.073,HW,PreFenton,0
375.1046,HW,PreFenton,0
511.2032,HW,PreFenton,0
517.1927,HW,PreFenton,0
519.172,HW,PreFenton,0
505.1563,HW,PreFenton,0
613.1259,HW,PreFenton,0
514.1413,HW,PreFenton,0
373.1253,HW,PreFenton,0
440.141,HW,PreFenton,0
420.1148,HW,PreFenton,0
417.1152,HW,PreFenton,0
537.1462,HW,PreFenton,0
421.1464,HW,PreFenton,0
373.0447,HW,PreFenton,0
517.1563,HW,PreFenton,0
490.1678,HW,PreFenton,0
569.1512,HW,PreFenton,0
763.215,HW,PreFenton,0
454.1202,HW,PreFenton,0
587.1102,HW,PreFenton,0
583.2397,HW,PreFenton,0
408.1511,HW,PreFenton,0
731.1888,HW,PreFenton,0
609.2189,HW,PreFenton,0
444.1623,HW,PreFenton,0
445.1576,HW,PreFenton,0
317.0878,HW,PreFenton,0
557.1512,HW,PreFenton,0
701.1784,HW,PreFenton,0
363.2025,HW,PreFenton,0
526.1777,HW,PreFenton,0
407.1672,HW,PreFenton,0
459.0417,HW,PreFenton,0
554.1727,HW,PreFenton,0
570.1676,HW,PreFenton,0
661.1469,HW,PreFenton,0
524.1621,HW,PreFenton,0
489.1838,HW,PreFenton,0
627.2143,HW,PreFenton,0
665.1783,HW,PreFenton,0
496.1308,HW,PreFenton,0
333.0463,HW,PreFenton,0
551.1618,HW,PreFenton,0
671.1677,HW,PreFenton,0
510.1464,HW,PreFenton,0
561.1308,HW,PreFenton,0
571.2033,HW,PreFenton,0
531.193,HW,PreFenton,0
416.1311,HW,PreFenton,0
601.1258,HW,PreFenton,0
421.0624,HW,PreFenton,0
409.0624,HW,PreFenton,0
368.1198,HW,PreFenton,0
611.1465,HW,PreFenton,0
412.1096,HW,PreFenton,0
439.073,HW,PreFenton,0
599.2193,HW,PreFenton,0
543.2084,HW,PreFenton,0
425.1664,HW,PreFenton,0
571.2396,HW,PreFenton,0
459.2097,HW,PreFenton,0
529.0835,HW,PreFenton,0
409.1715,HW,PreFenton,0
390.1518,HW,PreFenton,0
507.1719,HW,PreFenton,0
499.2032,HW,PreFenton,0
655.1729,HW,PreFenton,0
543.172,HW,PreFenton,0
493.1927,HW,PreFenton,0
589.1985,HW,PreFenton,0
595.2396,HW,PreFenton,0
341.0725,HW,PreFenton,0
353.1453,HW,PreFenton,0
526.1414,HW,PreFenton,0
597.2037,HW,PreFenton,0
430.1467,HW,PreFenton,0
503.1406,HW,PreFenton,0
611.183,HW,PreFenton,0
343.0307,HW,PreFenton,0
406.0991,HW,PreFenton,0
503.1043,HW,PreFenton,0
687.1627,HW,PreFenton,0
597.219,HW,PreFenton,0
631.1364,HW,PreFenton,0
480.1359,HW,PreFenton,0
364.0885,HW,PreFenton,0
695.1887,HW,PreFenton,0
379.0518,HW,PreFenton,0
418.1831,HW,PreFenton,0
557.1876,HW,PreFenton,0
447.0814,HW,PreFenton,0
533.1723,HW,PreFenton,0
629.2299,HW,PreFenton,0
361.0413,HW,PreFenton,0
399.1507,HW,PreFenton,0
482.1516,HW,PreFenton,0
469.2841,HW,PreFenton,0
339.0569,HW,PreFenton,0
389.0362,HW,PreFenton,0
581.1724,HW,PreFenton,0
452.1409,HW,PreFenton,0
374.1205,HW,PreFenton,0
457.3171,HW,PreFenton,0
435.1872,HW,PreFenton,0
405.1151,HW,PreFenton,0
479.177,HW,PreFenton,0
461.0573,HW,PreFenton,0
361.1253,HW,PreFenton,0
377.1202,HW,PreFenton,0
705.1732,HW,PreFenton,0
529.1563,HW,PreFenton,0
407.2286,HW,PreFenton,0
391.0518,HW,PreFenton,0
375.141,HW,PreFenton,0
362.1093,HW,PreFenton,0
461.1889,HW,PreFenton,0
485.279,HW,PreFenton,0
429.0311,HW,PreFenton,0
491.177,HW,PreFenton,0
339.1297,HW,PreFenton,0
376.0886,HW,PreFenton,0
621.1883,HW,PreFenton,0
643.1363,HW,PreFenton,0
432.1624,HW,PreFenton,0
625.1622,HW,PreFenton,0
418.1467,HW,PreFenton,0
651.199,HW,PreFenton,0
424.146,HW,PreFenton,0
509.1875,HW,PreFenton,0
581.136,HW,PreFenton,0
426.1253,HW,PreFenton,0
733.2047,HW,PreFenton,0
507.1355,HW,PreFenton,0
597.1309,HW,PreFenton,0
404.2038,HW,PreFenton,0
431.0865,HW,PreFenton,0
556.1518,HW,PreFenton,0
477.1614,HW,PreFenton,0
475.0729,HW,PreFenton,0
468.1359,HW,PreFenton,0
627.1415,HW,PreFenton,0
540.157,HW,PreFenton,0
375.0603,HW,PreFenton,0
569.224,HW,PreFenton,0
391.0552,HW,PreFenton,0
527.089,HW,PreFenton,0
645.2249,HW,PreFenton,0
605.1571,HW,PreFenton,0
419.0501,HW,PreFenton,0
528.157,HW,PreFenton,0
477.0886,HW,PreFenton,0
527.1981,HW,PreFenton,0
325.114,HW,PreFenton,0
569.1876,HW,PreFenton,0
481.0835,HW,PreFenton,0
417.1627,HW,PreFenton,0
399.078,HW,PreFenton,0
512.1621,HW,PreFenton,0
529.1927,HW,PreFenton,0
661.2196,HW,PreFenton,0
397.0624,HW,PreFenton,0
663.1626,HW,PreFenton,0
469.0835,HW,PreFenton,0
424.1097,HW,PreFenton,0
422.1304,HW,PreFenton,0
433.0624,HW,PreFenton,0
498.1464,HW,PreFenton,0
392.1198,HW,PreFenton,0
394.1355,HW,PreFenton,0
603.1414,HW,PreFenton,0
719.1889,HW,PreFenton,0
501.1824,HW,PreFenton,0
449.1664,HW,PreFenton,0
501.0886,HW,PreFenton,0
555.193,HW,PreFenton,0
319.067,HW,PreFenton,0
369.1402,HW,PreFenton,0
435.1257,HW,PreFenton,0
571.1152,HW,PreFenton,0
705.2096,HW,PreFenton,0
687.199,HW,PreFenton,0
433.0658,HW,PreFenton,0
635.1677,HW,PreFenton,0
673.1471,HW,PreFenton,0
525.1825,HW,PreFenton,0
333.0827,HW,PreFenton,0
382.1355,HW,PreFenton,0
463.1821,HW,PreFenton,0
643.2092,HW,PreFenton,0
489.1613,HW,PreFenton,0
633.1521,HW,PreFenton,0
404.1675,HW,PreFenton,0
515.177,HW,PreFenton,0
421.0657,HW,PreFenton,0
389.1203,HW,PreFenton,0
558.1675,HW,PreFenton,0
398.1304,HW,PreFenton,0
347.062,HW,PreFenton,0
401.0759,HW,PreFenton,0
509.1148,HW,PreFenton,0
415.1093,HW,PreFenton,0
542.1726,HW,PreFenton,0
517.1774,HW,PreFenton,0
693.1731,HW,PreFenton,0
707.1889,HW,PreFenton,0
435.078,HW,PreFenton,0
691.1575,HW,PreFenton,0
693.2094,HW,PreFenton,0
473.0573,HW,PreFenton,0
575.1829,HW,PreFenton,0
567.1567,HW,PreFenton,0
465.0886,HW,PreFenton,0
541.1047,HW,PreFenton,0
463.1457,HW,PreFenton,0
435.0814,HW,PreFenton,0
721.2044,HW,PreFenton,0
385.1351,HW,PreFenton,0
387.0603,HW,PreFenton,0
553.141,HW,PreFenton,0
335.0984,HW,PreFenton,0
657.152,HW,PreFenton,0
525.1097,HW,PreFenton,0
447.078,HW,PreFenton,0
366.1042,HW,PreFenton,0
363.0569,HW,PreFenton,0
597.1673,HW,PreFenton,0
367.0518,HW,PreFenton,0
408.1147,HW,PreFenton,0
703.1939,HW,PreFenton,0
431.0467,HW,PreFenton,0
349.114,HW,PreFenton,0
410.1304,HW,PreFenton,0
657.1884,HW,PreFenton,0
559.1152,HW,PreFenton,0
403.0552,HW,PreFenton,0
523.1305,HW,PreFenton,0
376.1726,HW,PreFenton,0
497.1876,HW,PreFenton,0
511.0941,HW,PreFenton,0
591.1778,HW,PreFenton,0
407.1307,HW,PreFenton,0
585.1308,HW,PreFenton,0
499.0941,HW,PreFenton,0
641.157,HW,PreFenton,0
355.1246,HW,PreFenton,0
403.1359,HW,PreFenton,0
417.0708,HW,PreFenton,0
327.0933,HW,PreFenton,0
380.1199,HW,PreFenton,0
419.0865,HW,PreFenton,0
681.2096,HW,PreFenton,0
615.1414,HW,PreFenton,0
569.1359,HW,PreFenton,0
689.1783,HW,PreFenton,0
433.1715,HW,PreFenton,0
673.1834,HW,PreFenton,0
323.062,HW,PreFenton,0
405.0675,HW,PreFenton,0
389.0759,HW,PreFenton,0
583.1516,HW,PreFenton,0
394.0991,HW,PreFenton,0
378.1042,HW,PreFenton,0
325.0776,HW,PreFenton,0
423.078,HW,PreFenton,0
393.0675,HW,PreFenton,0
613.1622,HW,PreFenton,0
645.1521,HW,PreFenton,0
390.1882,HW,PreFenton,0
441.0886,HW,PreFenton,0
529.1046,HW,PreFenton,0
539.1254,HW,PreFenton,0
487.1668,HW,PreFenton,0
349.0776,HW,PreFenton,0
555.1203,HW,PreFenton,0
495.0992,HW,PreFenton,0
675.199,HW,PreFenton,0
451.1457,HW,PreFenton,0
503.1253,HW,PreFenton,0
405.0708,HW,PreFenton,0
437.1413,HW,PreFenton,0
539.1618,HW,PreFenton,0
335.062,HW,PreFenton,0
377.0726,HW,PreFenton,0
575.1466,HW,PreFenton,0
533.1359,HW,PreFenton,0
555.1566,HW,PreFenton,0
443.1042,HW,PreFenton,0
473.1512,HW,PreFenton,0
443.1406,HW,PreFenton,0
675.1626,HW,PreFenton,0
691.1939,HW,PreFenton,0
543.1203,HW,PreFenton,0
371.1195,HW,PreFenton,0
396.1147,HW,PreFenton,0
501.1097,HW,PreFenton,0
629.1572,HW,PreFenton,0
453.0886,HW,PreFenton,0
599.1465,HW,PreFenton,0
371.0831,HW,PreFenton,0
419.1307,HW,PreFenton,0
471.0991,HW,PreFenton,0
473.1148,HW,PreFenton,0
573.1309,HW,PreFenton,0
381.0675,HW,PreFenton,0
411.078,HW,PreFenton,0
619.1728,HW,PreFenton,0
649.1833,HW,PreFenton,0
439.1569,HW,PreFenton,0
531.1203,HW,PreFenton,0
547.1516,HW,PreFenton,0
617.1572,HW,PreFenton,0
587.1466,HW,PreFenton,0
407.0831,HW,PreFenton,0
647.1677,HW,PreFenton,0
437.0937,HW,PreFenton,0
483.0991,HW,PreFenton,0
571.1516,HW,PreFenton,0
459.1355,HW,PreFenton,0
489.1461,HW,PreFenton,0
451.1093,HW,PreFenton,0
413.0937,HW,PreFenton,0
527.1254,HW,PreFenton,0
351.0933,HW,PreFenton,0
467.1043,HW,PreFenton,0
545.1359,HW,PreFenton,0
385.0988,HW,PreFenton,0
395.0831,HW,PreFenton,0
531.1567,HW,PreFenton,0
337.0776,HW,PreFenton,0
379.0882,HW,PreFenton,0
513.1097,HW,PreFenton,0
557.1359,HW,PreFenton,0
383.0831,HW,PreFenton,0
455.1042,HW,PreFenton,0
367.0882,HW,PreFenton,0
425.0937,HW,PreFenton,0
353.0726,HW,PreFenton,0
369.1039,HW,PreFenton,0
457.1199,HW,PreFenton,0
485.1148,HW,PreFenton,0
487.1304,HW,PreFenton,0
399.1144,HW,PreFenton,0
357.1039,HW,PreFenton,0
312.1565,HW,PreFenton,1454878
309.0252,HW,PreFenton,1490794.5
327.0147,HW,PreFenton,1538188
315.0146,HW,PreFenton,1545964
333.1919,HW,PreFenton,1554038.5
